539.028	17.61
539.397	14.61
539.765	15.61
540.134	15.61
540.503	13.61
540.872	16.61
541.24	16.61
541.609	13.61
541.977	13.61
542.345	19.61
542.714	12.61
543.082	17.61
543.45	15.61
543.819	15.61
544.187	15.61
544.555	11.61
544.923	17.61
545.291	16.61
545.659	20.61
546.027	16.61
546.394	16.61
546.762	16.61
547.13	16.61
547.498	12.61
547.865	16.61
548.233	16.61
548.6	15.61
548.968	15.61
549.335	14.61
549.702	14.61
550.07	10.61
550.437	13.61
550.804	16.61
551.171	8.61
551.538	13.61
551.905	17.61
552.272	17.61
552.639	13.61
553.006	12.61
553.373	12.61
553.74	18.61
554.106	15.61
554.473	15.61
554.839	15.61
555.206	14.61
555.572	16.61
555.939	16.61
556.305	14.61
556.672	16.61
557.038	16.61
557.404	16.61
557.77	14.61
558.136	18.61
558.502	17.61
558.868	15.61
559.234	13.61
559.6	15.61
559.966	12.61
560.332	14.61
560.697	7.61
561.063	15.61
561.429	12.61
561.794	18.61
562.16	16.61
562.525	16.61
562.891	13.61
563.256	15.61
563.621	15.61
563.987	15.61
564.352	15.61
564.717	13.61
565.082	19.61
565.447	19.61
565.812	16.61
566.177	15.61
566.542	17.61
566.906	20.61
567.271	14.61
567.636	18.61
568.001	17.61
568.365	14.61
568.73	13.61
569.094	18.61
569.459	18.61
569.823	13.61
570.187	11.61
570.552	12.61
570.916	14.61
571.28	15.61
571.644	17.61
572.008	12.61
572.372	15.61
572.736	15.61
573.1	18.61
573.464	16.61
573.828	17.61
574.191	15.61
574.555	13.61
574.919	16.61
575.282	10.61
575.646	17.61
576.009	15.61
576.373	11.61
576.736	11.61
577.099	16.61
577.462	15.61
577.826	16.61
578.189	14.61
578.552	15.61
578.915	20.61
579.278	16.61
579.641	19.61
580.004	16.61
580.366	14.61
580.729	18.61
581.092	14.61
581.455	12.61
581.817	16.61
582.18	11.61
582.542	19.61
582.905	15.61
583.267	15.61
583.629	12.61
583.992	13.61
584.354	13.61
584.716	17.61
585.078	13.61
585.44	12.61
585.802	13.61
586.164	16.61
586.526	12.61
586.888	20.61
587.25	12.61
587.611	16.61
587.973	12.61
588.335	18.61
588.696	17.61
589.058	12.61
589.419	9.61
589.781	15.61
590.142	11.61
590.503	14.61
590.865	14.61
591.226	14.61
591.587	19.61
591.948	19.61
592.309	20.61
592.67	9.61
593.031	13.61
593.392	11.61
593.753	15.61
594.114	16.61
594.474	13.61
594.835	17.61
595.196	16.61
595.556	10.61
595.917	15.61
596.277	19.61
596.637	18.61
596.998	16.61
597.358	18.61
597.718	15.61
598.078	17.61
598.439	11.61
598.799	15.61
599.159	18.61
599.519	15.61
599.879	13.61
600.238	19.61
600.598	19.61
600.958	15.61
601.318	20.61
601.677	14.61
602.037	15.61
602.396	15.61
602.756	19.61
603.115	15.61
603.475	16.61
603.834	19.61
604.193	11.61
604.552	16.61
604.912	15.61
605.271	19.61
605.63	19.61
605.989	11.61
606.348	17.61
606.707	15.61
607.065	15.61
607.424	14.61
607.783	16.61
608.142	17.61
608.5	15.61
608.859	13.61
609.217	12.61
609.576	11.61
609.934	16.61
610.293	17.61
610.651	16.61
611.009	10.61
611.367	12.61
611.725	16.61
612.083	16.61
612.441	16.61
612.799	12.61
613.157	15.61
613.515	18.61
613.873	14.61
614.231	14.61
614.588	16.61
614.946	15.61
615.304	16.61
615.661	12.61
616.019	15.61
616.376	15.61
616.734	18.61
617.091	15.61
617.448	12.61
617.805	16.61
618.163	16.61
618.52	19.61
618.877	17.61
619.234	15.61
619.591	13.61
619.948	15.61
620.304	12.61
620.661	14.61
621.018	12.61
621.375	16.61
621.731	15.61
622.088	17.61
622.444	14.61
622.801	16.61
623.157	16.61
623.514	19.61
623.87	16.61
624.226	16.61
624.582	18.61
624.938	16.61
625.295	17.61
625.651	12.61
626.007	14.61
626.362	18.61
626.718	16.61
627.074	14.61
627.43	14.61
627.786	15.61
628.141	15.61
628.497	14.61
628.852	16.61
629.208	13.61
629.563	13.61
629.919	12.61
630.274	8.61
630.629	15.61
630.985	15.61
631.34	15.61
631.695	18.61
632.05	11.61
632.405	16.61
632.76	21.61
633.115	19.61
633.47	13.61
633.824	16.61
634.179	16.61
634.534	16.61
634.889	15.61
635.243	14.61
635.598	10.61
635.952	16.61
636.307	17.61
636.661	13.61
637.015	18.61
637.369	21.61
637.724	10.61
638.078	18.61
638.432	18.61
638.786	14.61
639.14	15.61
639.494	21.61
639.848	16.61
640.202	16.61
640.555	14.61
640.909	16.61
641.263	18.61
641.616	17.61
641.97	15.61
642.323	14.61
642.677	20.61
643.03	12.61
643.384	12.61
643.737	16.61
644.09	16.61
644.443	16.61
644.796	18.61
645.15	19.61
645.503	14.61
645.856	15.61
646.208	18.61
646.561	16.61
646.914	15.61
647.267	12.61
647.62	18.61
647.972	18.61
648.325	18.61
648.677	19.61
649.03	13.61
649.382	14.61
649.735	13.61
650.087	12.61
650.439	11.61
650.791	18.61
651.144	17.61
651.496	17.61
651.848	22.61
652.2	17.61
652.552	21.61
652.904	16.61
653.255	16.61
653.607	14.61
653.959	16.61
654.311	18.61
654.662	17.61
655.014	17.61
655.365	18.61
655.717	16.61
656.068	16.61
656.419	24.61
656.771	13.61
657.122	14.61
657.473	19.61
657.824	17.61
658.175	21.61
658.526	14.61
658.877	14.61
659.228	19.61
659.579	17.61
659.93	15.61
660.281	15.61
660.631	17.61
660.982	11.61
661.333	19.61
661.683	19.61
662.034	15.61
662.384	13.61
662.735	12.61
663.085	17.61
663.435	16.61
663.785	18.61
664.136	19.61
664.486	21.61
664.836	15.61
665.186	20.61
665.536	16.61
665.886	20.61
666.235	13.61
666.585	21.61
666.935	16.61
667.285	17.61
667.634	20.61
667.984	18.61
668.333	15.61
668.683	17.61
669.032	12.61
669.382	19.61
669.731	17.61
670.08	16.61
670.429	18.61
670.779	17.61
671.128	22.61
671.477	18.61
671.826	19.61
672.175	17.61
672.523	20.61
672.872	18.61
673.221	15.61
673.57	17.61
673.918	17.61
674.267	16.61
674.616	16.61
674.964	14.61
675.312	18.61
675.661	17.61
676.009	18.61
676.358	22.61
676.706	20.61
677.054	21.61
677.402	12.61
677.75	19.61
678.098	15.61
678.446	17.61
678.794	16.61
679.142	17.61
679.49	15.61
679.837	13.61
680.185	16.61
680.533	17.61
680.88	17.61
681.228	14.61
681.575	17.61
681.923	17.61
682.27	18.61
682.617	21.61
682.965	16.61
683.312	17.61
683.659	15.61
684.006	20.61
684.353	12.61
684.7	18.61
685.047	14.61
685.394	19.61
685.741	12.61
686.088	22.61
686.434	15.61
686.781	16.61
687.128	20.61
687.474	16.61
687.821	16.61
688.167	18.61
688.514	21.61
688.86	19.61
689.206	19.61
689.552	18.61
689.899	13.61
690.245	16.61
690.591	18.61
690.937	19.61
691.283	17.61
691.629	18.61
691.975	12.61
692.32	16.61
692.666	18.61
693.012	15.61
693.357	18.61
693.703	16.61
694.049	20.61
694.394	17.61
694.74	16.61
695.085	23.61
695.43	20.61
695.775	18.61
696.121	24.61
696.466	12.61
696.811	20.61
697.156	18.61
697.501	16.61
697.846	16.61
698.191	17.61
698.536	18.61
698.88	17.61
699.225	16.61
699.57	16.61
699.915	15.61
700.259	22.61
700.604	13.61
700.948	17.61
701.292	18.61
701.637	18.61
701.981	17.61
702.325	12.61
702.67	16.61
703.014	18.61
703.358	15.61
703.702	21.61
704.046	19.61
704.39	17.61
704.734	21.61
705.077	14.61
705.421	18.61
705.765	20.61
706.109	21.61
706.452	25.61
706.796	20.61
707.139	18.61
707.483	18.61
707.826	18.61
708.169	16.61
708.513	13.61
708.856	16.61
709.199	20.61
709.542	15.61
709.885	22.61
710.228	15.61
710.571	25.61
710.914	18.61
711.257	19.61
711.6	22.61
711.942	21.61
712.285	19.61
712.628	21.61
712.97	23.61
713.313	19.61
713.655	23.61
713.998	25.61
714.34	23.61
714.682	22.61
715.025	25.61
715.367	18.61
715.709	23.61
716.051	24.61
716.393	21.61
716.735	20.61
717.077	23.61
717.419	22.61
717.761	20.61
718.103	24.61
718.444	31.61
718.786	25.61
719.128	28.61
719.469	21.61
719.811	25.61
720.152	25.61
720.493	32.61
720.835	32.61
721.176	28.61
721.517	28.61
721.858	27.61
722.2	28.61
722.541	35.61
722.882	33.61
723.223	35.61
723.564	30.61
723.904	33.61
724.245	32.61
724.586	34.61
724.927	40.61
725.267	39.61
725.608	41.61
725.948	33.61
726.289	34.61
726.629	43.61
726.97	37.61
727.31	40.61
727.65	50.61
727.991	46.61
728.331	42.61
728.671	47.61
729.011	45.61
729.351	46.61
729.691	50.61
730.031	57.61
730.37	58.61
730.71	54.61
731.05	59.61
731.39	59.61
731.729	65.61
732.069	64.61
732.408	62.61
732.748	64.61
733.087	77.61
733.427	80.61
733.766	84.61
734.105	78.61
734.444	88.61
734.783	83.61
735.122	98.61
735.462	105.61
735.8	108.61
736.139	107.61
736.478	110.61
736.817	111.61
737.156	117.61
737.495	119.61
737.833	130.61
738.172	132.61
738.51	127.61
738.849	129.61
739.187	144.61
739.526	142.61
739.864	145.61
740.202	149.61
740.54	168.61
740.879	177.61
741.217	180.61
741.555	173.61
741.893	179.61
742.231	172.61
742.569	171.61
742.906	187.61
743.244	198.61
743.582	186.61
743.92	192.61
744.257	194.61
744.595	212.61
744.932	215.61
745.27	211.61
745.607	227.61
745.945	227.61
746.282	236.61
746.619	241.61
746.956	240.61
747.294	241.61
747.631	244.61
747.968	241.61
748.305	256.61
748.642	261.61
748.978	271.61
749.315	280.61
749.652	280.61
749.989	292.61
750.325	297.61
750.662	313.61
750.999	323.61
751.335	314.61
751.671	330.61
752.008	331.61
752.344	342.61
752.681	345.61
753.017	358.61
753.353	367.61
753.689	371.61
754.025	404.61
754.361	404.61
754.697	438.61
755.033	436.61
755.369	435.61
755.705	499.61
756.04	478.61
756.376	475.61
756.712	546.61
757.047	547.61
757.383	545.61
757.718	563.61
758.054	609.61
758.389	619.61
758.724	636.61
759.06	634.61
759.395	666.61
759.73	663.61
760.065	745.61
760.4	778.61
760.735	755.61
761.07	797.61
761.405	797.61
761.74	864.61
762.075	890.61
762.409	914.61
762.744	902.61
763.079	948.61
763.413	1005.61
763.748	1022.61
764.082	1041.61
764.416	1101.61
764.751	1230.61
765.085	1290.61
765.419	1385.61
765.753	1274.61
766.088	1318.61
766.422	1388.61
766.756	1406.61
767.09	1393.61
767.424	1384.61
767.757	1501.61
768.091	1520.61
768.425	1623.61
768.759	1649.61
769.092	1572.61
769.426	1605.61
769.759	1647.61
770.093	1629.61
770.426	1699.61
770.76	1772.61
771.093	1893.61
771.426	1998.61
771.76	1867.61
772.093	1839.61
772.426	1957.61
772.759	1988.61
773.092	2061.61
773.425	2017.61
773.758	1956.61
774.091	2019.61
774.423	2066.61
774.756	2079.61
775.089	2047.61
775.421	2253.61
775.754	2099.61
776.086	2104.61
776.419	2087.61
776.751	2286.61
777.084	2454.61
777.416	2346.61
777.748	2302.61
778.08	2372.61
778.413	2290.61
778.745	2184.61
779.077	2415.61
779.409	2576.61
779.741	2524.61
780.072	2455.61
780.404	2261.61
780.736	2405.61
781.068	2436.61
781.399	2363.61
781.731	2417.61
782.063	2464.61
782.394	2534.61
782.725	2543.61
783.057	2597.61
783.388	2621.61
783.719	2702.61
784.051	2680.61
784.382	2642.61
784.713	2526.61
785.044	2643.61
785.375	2617.61
785.706	2557.61
786.037	2534.61
786.368	2520.61
786.698	2516.61
787.029	2391.61
787.36	2497.61
787.691	2468.61
788.021	2399.61
788.352	2442.61
788.682	2555.61
789.013	2517.61
789.343	2423.61
789.673	2441.61
790.003	2387.61
790.334	2462.61
790.664	2510.61
790.994	2560.61
791.324	2482.61
791.654	2405.61
791.984	2372.61
792.314	2388.61
792.644	2456.61
792.973	2458.61
793.303	2431.61
793.633	2348.61
793.962	2447.61
794.292	2380.61
794.621	2456.61
794.951	2462.61
795.28	2498.61
795.61	2362.61
795.939	2442.61
796.268	2478.61
796.597	2360.61
796.926	2350.61
797.255	2467.61
797.584	2430.61
797.913	2260.61
798.242	2242.61
798.571	2182.61
798.9	2034.61
799.229	2069.61
799.557	2042.61
799.886	2145.61
800.215	2130.61
800.543	2140.61
800.872	2109.61
801.2	2034.61
801.528	2079.61
801.857	1995.61
802.185	2098.61
802.513	2038.61
802.841	2067.61
803.169	1947.61
803.498	2009.61
803.826	2037.61
804.153	1991.61
804.481	2095.61
804.809	2012.61
805.137	1912.61
805.465	1918.61
805.792	1850.61
806.12	1919.61
806.448	1911.61
806.775	1849.61
807.102	1845.61
807.43	1843.61
807.757	1815.61
808.085	1873.61
808.412	1854.61
808.739	1880.61
809.066	1704.61
809.393	1763.61
809.72	1728.61
810.047	1598.61
810.374	1650.61
810.701	1693.61
811.028	1654.61
811.354	1679.61
811.681	1631.61
812.008	1576.61
812.334	1617.61
812.661	1620.61
812.987	1687.61
813.314	1619.61
813.64	1588.61
813.967	1466.61
814.293	1450.61
814.619	1456.61
814.945	1548.61
815.271	1543.61
815.597	1501.61
815.923	1492.61
816.249	1492.61
816.575	1467.61
816.901	1395.61
817.227	1427.61
817.553	1397.61
817.878	1366.61
818.204	1351.61
818.529	1332.61
818.855	1333.61
819.18	1338.61
819.506	1351.61
819.831	1320.61
820.157	1288.61
820.482	1237.61
820.807	1173.61
821.132	1221.61
821.457	1205.61
821.782	1232.61
822.107	1229.61
822.432	1247.61
822.757	1182.61
823.082	1220.61
823.407	1252.61
823.731	1239.61
824.056	1145.61
824.381	1168.61
824.705	1126.61
825.03	1112.61
825.354	1126.61
825.678	1170.61
826.003	1175.61
826.327	1099.61
826.651	1071.61
826.975	1076.61
827.3	1067.61
827.624	1063.61
827.948	1058.61
828.272	1044.61
828.596	994.61
828.919	939.61
829.243	932.61
829.567	941.61
829.891	930.61
830.214	893.61
830.538	886.61
830.861	891.61
831.185	869.61
831.508	887.61
831.832	843.61
832.155	814.61
832.478	835.61
832.801	855.61
833.124	835.61
833.448	811.61
833.771	812.61
834.094	792.61
834.417	768.61
834.739	796.61
835.062	781.61
835.385	748.61
835.708	723.61
836.03	698.61
836.353	669.61
836.676	653.61
836.998	630.61
837.321	638.61
837.643	632.61
837.965	663.61
838.288	656.61
838.61	623.61
838.932	618.61
839.254	623.61
839.576	570.61
839.898	564.61
840.22	582.61
840.542	570.61
840.864	606.61
841.186	585.61
841.507	535.61
841.829	538.61
842.151	557.61
842.472	544.61
842.794	528.61
843.115	502.61
843.437	483.61
843.758	458.61
844.08	478.61
844.401	459.61
844.722	428.61
845.043	422.61
845.364	415.61
845.685	417.61
846.006	399.61
846.327	393.61
846.648	377.61
846.969	371.61
847.29	382.61
847.611	360.61
847.931	360.61
848.252	338.61
848.572	326.61
848.893	342.61
849.213	326.61
849.534	315.61
849.854	322.61
850.174	322.61
850.495	292.61
850.815	297.61
851.135	283.61
851.455	284.61
851.775	275.61
852.095	271.61
852.415	258.61
852.735	251.61
853.055	243.61
853.374	243.61
853.694	229.61
854.014	229.61
854.333	240.61
854.653	230.61
854.972	216.61
855.292	219.61
855.611	206.61
855.931	208.61
856.25	202.61
856.569	188.61
856.888	189.61
857.207	184.61
857.526	182.61
857.845	174.61
858.164	173.61
858.483	162.61
858.802	158.61
859.121	164.61
859.44	161.61
859.758	143.61
860.077	147.61
860.395	148.61
860.714	149.61
861.032	139.61
861.351	139.61
861.669	139.61
861.988	139.61
862.306	129.61
862.624	127.61
862.942	120.61
863.26	126.61
863.578	126.61
863.896	123.61
864.214	132.61
864.532	126.61
864.85	113.61
865.168	105.61
865.485	103.61
865.803	101.61
866.121	108.61
866.438	100.61
866.756	98.61
867.073	98.61
867.39	108.61
867.708	99.61
868.025	88.61
868.342	89.61
868.66	84.61
868.977	80.61
869.294	86.61
869.611	90.61
869.928	92.61
870.245	78.61
870.561	80.61
870.878	69.61
871.195	73.61
871.512	77.61
871.828	74.61
872.145	71.61
872.461	71.61
872.778	67.61
873.094	64.61
873.411	65.61
873.727	64.61
874.043	65.61
874.359	64.61
874.676	60.61
874.992	63.61
875.308	56.61
875.624	60.61
875.94	58.61
876.256	62.61
876.571	48.61
876.887	54.61
877.203	55.61
877.519	53.61
877.834	50.61
878.15	49.61
878.465	48.61
878.781	43.61
879.096	41.61
879.411	40.61
879.727	44.61
880.042	44.61
880.357	43.61
880.672	42.61
880.987	39.61
881.302	40.61
881.617	40.61
881.932	33.61
882.247	33.61
882.562	40.61
882.877	37.61
883.191	40.61
883.506	41.61
883.821	35.61
884.135	37.61
884.45	31.61
884.764	34.61
885.078	33.61
885.393	33.61
885.707	31.61
886.021	32.61
886.335	32.61
886.65	34.61
886.964	27.61
887.278	33.61
887.592	31.61
887.905	29.61
888.219	28.61
888.533	23.61
888.847	30.61
889.16	29.61
889.474	25.61
889.788	29.61
890.101	27.61
890.415	24.61
890.728	22.61
891.041	26.61
891.355	27.61
891.668	30.61
891.981	28.61
892.294	31.61
892.607	23.61
892.92	25.61
893.233	22.61
893.546	19.61
893.859	24.61
894.172	25.61
894.485	19.61
894.797	20.61
895.11	16.61
895.423	25.61
895.735	25.61
896.048	25.61
896.36	18.61
896.673	27.61
896.985	20.61
897.297	23.61
897.609	18.61
897.922	22.61
898.234	27.61
898.546	23.61
898.858	22.61
899.17	21.61
899.482	22.61
899.793	19.61
900.105	18.61
900.417	22.61
900.729	28.61
901.04	23.61
901.352	24.61
901.663	23.61
901.975	24.61
902.286	19.61
902.598	12.61
902.909	22.61
903.22	21.61
903.531	17.61
903.843	23.61
904.154	15.61
904.465	24.61
904.776	19.61
905.087	21.61
905.398	17.61
905.708	17.61
906.019	18.61
906.33	18.61
906.64	12.61
906.951	13.61
907.262	24.61
907.572	15.61
907.883	16.61
908.193	19.61
908.503	16.61
908.814	18.61
909.124	17.61
909.434	17.61
909.744	19.61
910.054	13.61
910.364	18.61
910.674	18.61
910.984	22.61
911.294	15.61
911.604	11.61
911.914	19.61
912.223	19.61
912.533	14.61
912.842	20.61
913.152	18.61
913.461	11.61
913.771	18.61
914.08	17.61
914.39	21.61
914.699	14.61
915.008	15.61
915.317	21.61
915.626	20.61
915.935	13.61
916.244	18.61
916.553	16.61
916.862	16.61
917.171	16.61
917.48	19.61
917.789	16.61
918.097	18.61
918.406	17.61
918.714	18.61
919.023	18.61
919.331	15.61
919.64	20.61
919.948	20.61
920.256	14.61
920.565	20.61
920.873	12.61
921.181	16.61
921.489	15.61
921.797	20.61
922.105	14.61
922.413	17.61
922.721	11.61
923.029	17.61
923.336	18.61
923.644	12.61
923.952	17.61
924.259	16.61
924.567	16.61
924.874	11.61
925.182	16.61
925.489	16.61
925.796	15.61
926.104	18.61
926.411	15.61
926.718	13.61
927.025	15.61
927.332	15.61
927.639	18.61
927.946	14.61
928.253	14.61
928.56	18.61
928.867	17.61
929.174	16.61
929.48	14.61
929.787	13.61
930.093	17.61
930.4	13.61
930.706	13.61
931.013	14.61
931.319	15.61
931.625	16.61
931.932	12.61
932.238	18.61
932.544	14.61
932.85	15.61
933.156	14.61
933.462	18.61
933.768	16.61
934.074	15.61
934.38	14.61
934.686	15.61
934.991	13.61
935.297	15.61
935.602	11.61
935.908	12.61
936.214	16.61
936.519	23.61
936.824	15.61
937.13	15.61
937.435	12.61
937.74	12.61
938.045	16.61
938.351	18.61
938.656	14.61
938.961	14.61
939.266	9.61
939.57	19.61
939.875	15.61
940.18	16.61
940.485	17.61
940.79	16.61
941.094	12.61
941.399	16.61
941.703	17.61
942.008	18.61
942.312	12.61
942.617	13.61
942.921	9.61
943.225	18.61
943.529	15.61
943.833	12.61
944.138	16.61
944.442	14.61
944.746	13.61
945.05	18.61
945.353	20.61
945.657	17.61
945.961	15.61
946.265	16.61
946.568	12.61
946.872	15.61
947.176	15.61
947.479	15.61
947.783	14.61
948.086	11.61
948.389	17.61
948.693	22.61
948.996	16.61
949.299	15.61
949.602	15.61
949.905	17.61
950.208	13.61
950.511	14.61
950.814	14.61
951.117	15.61
951.42	11.61
951.722	14.61
952.025	15.61
952.328	16.61
952.63	19.61
952.933	19.61
953.235	22.61
953.538	15.61
953.84	16.61
954.143	13.61
954.445	14.61
954.747	14.61
955.049	17.61
955.351	19.61
955.653	14.61
955.955	12.61
956.257	15.61
956.559	10.61
956.861	17.61
957.163	16.61
957.465	8.61
957.766	14.61
958.068	16.61
958.369	21.61
958.671	13.61
958.972	16.61
959.274	19.61
959.575	13.61
959.876	14.61
960.178	12.61
960.479	14.61
960.78	15.61
961.081	13.61
961.382	12.61
961.683	13.61
961.984	16.61
962.285	14.61
962.586	14.61
962.886	16.61
963.187	16.61
963.488	14.61
963.788	15.61
964.089	17.61
964.389	14.61
964.69	18.61
964.99	16.61
965.291	16.61
965.591	21.61
965.891	15.61
966.191	13.61
966.491	20.61
966.791	13.61
967.091	17.61
967.391	19.61
967.691	18.61
967.991	15.61
968.291	16.61
968.591	14.61
968.89	9.61
969.19	18.61
969.49	15.61
969.789	15.61
970.089	15.61
970.388	16.61
970.687	18.61
970.987	22.61
971.286	16.61
971.585	12.61
971.884	17.61
972.183	17.61
972.482	13.61
972.781	17.61
973.08	20.61
973.379	12.61
973.678	18.61
973.977	13.61
974.275	15.61
974.574	20.61
974.873	19.61
975.171	19.61
975.47	11.61
975.768	16.61
976.067	15.61
976.365	12.61
976.663	15.61
976.961	19.61
977.26	17.61
977.558	13.61
977.856	14.61
978.154	14.61
978.452	14.61
978.75	14.61
979.048	16.61
979.345	16.61
979.643	14.61
979.941	17.61
980.238	11.61
980.536	12.61
980.834	16.61
981.131	13.61
981.428	16.61
981.726	15.61
982.023	13.61
982.32	13.61
982.618	9.61
982.915	13.61
983.212	15.61
983.509	11.61
983.806	16.61
984.103	18.61
984.4	16.61
984.697	14.61
984.993	13.61
985.29	18.61
985.587	15.61
985.883	14.61
986.18	14.61
986.476	13.61
986.773	15.61
987.069	10.61
987.366	12.61
987.662	9.61
987.958	12.61
988.254	19.61
988.55	16.61
988.847	15.61
989.143	9.61
989.439	21.61
989.734	17.61
990.03	9.61
990.326	15.61
990.622	12.61
990.918	11.61
991.213	16.61
991.509	17.61
991.804	16.61
992.1	12.61
992.395	16.61
992.691	16.61
992.986	17.61
993.281	12.61
993.576	17.61
993.872	15.61
994.167	19.61
994.462	20.61
994.757	10.61
995.052	13.61
995.347	15.61
995.641	15.61
995.936	18.61
996.231	17.61
996.526	16.61
996.82	13.61
997.115	12.61
997.409	15.61
997.704	15.61
997.998	15.61
998.293	16.61
998.587	14.61
998.881	15.61
999.175	12.61
999.469	16.61
999.764	16.61
1000.058	14.61
1000.352	10.61
1000.646	14.61
1000.939	13.61
1001.233	8.61
1001.527	14.61
1001.821	16.61
1002.114	19.61
1002.408	19.61
1002.701	11.61
1002.995	13.61
1003.288	14.61
1003.582	19.61
1003.875	17.61
1004.168	13.61
1004.462	10.61
1004.755	16.61
1005.048	9.61
1005.341	15.61
1005.634	15.61
1005.927	17.61
1006.22	11.61
1006.513	16.61
1006.806	17.61
1007.098	18.61
1007.391	16.61
1007.684	16.61
1007.976	18.61
1008.269	14.61
1008.561	14.61
1008.854	14.61
1009.146	17.61
1009.438	10.61
1009.73	11.61
1010.023	16.61
1010.315	19.61
1010.607	13.61
1010.899	20.61
1011.191	14.61
1011.483	15.61
1011.775	14.61
1012.067	17.61
1012.358	15.61
1012.65	14.61
1012.942	20.61
1013.233	14.61
1013.525	16.61
1013.816	19.61
1014.108	16.61
1014.399	22.61
1014.691	20.61
1014.982	13.61
1015.273	17.61
1015.564	15.61
1015.855	18.61
1016.147	18.61
1016.438	15.61
1016.728	13.61
1017.019	13.61
1017.31	20.61
1017.601	16.61
1017.892	14.61
1018.183	15.61
1018.473	15.61
1018.764	12.61
1019.054	14.61
1019.345	13.61
1019.635	16.61
1019.926	12.61
1020.216	19.61
1020.506	19.61
1020.796	14.61
1021.087	15.61
1021.377	13.61
1021.667	14.61
1021.957	19.61
1022.247	20.61
1022.536	16.61
1022.826	17.61
1023.116	12.61
1023.406	13.61
1023.696	16.61
1023.985	18.61
1024.275	16.61
1024.564	21.61
1024.854	21.61
1025.143	16.61
1025.432	13.61
1025.722	22.61
1026.011	12.61
1026.3	16.61
1026.589	15.61
1026.878	14.61
1027.167	13.61
1027.456	14.61
1027.745	17.61
1028.034	18.61
1028.323	18.61
1028.612	14.61
1028.9	14.61
1029.189	12.61
1029.478	17.61
1029.766	18.61
1030.055	16.61
1030.343	19.61
1030.632	18.61
1030.92	16.61
1031.208	14.61
1031.496	20.61
1031.784	17.61
1032.073	13.61
1032.361	16.61
1032.649	11.61
1032.937	14.61
1033.225	16.61
1033.512	15.61
1033.8	14.61
1034.088	14.61
